/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 6] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 자기회귀=True 홀드아웃상한=3000 선택=makespan
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:335: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론5 목적지43 |  986스텝 | 배송 43/43 | 재적재  7 | 중계율 0.11 | alpha 0.100 | complete
Ep 596 | 드론3 목적지66 | 1000스텝 | 배송 50/66 | 재적재  9 | 중계율 0.21 | alpha 1.426 | step_limit
Ep 597 | 드론5 목적지31 |  419스텝 | 배송 31/31 | 재적재  4 | 중계율 0.21 | alpha 1.443 | complete
Ep 598 | 드론5 목적지64 |  775스텝 | 배송 64/64 | 재적재 12 | 중계율 0.20 | alpha 1.457 | complete
Ep 599 | 드론3 목적지39 |  933스텝 | 배송 39/39 | 재적재  7 | 중계율 0.28 | alpha 1.447 | complete
Ep 600 | 드론6 목적지80 |  692스텝 | 배송 80/80 | 재적재 13 | 중계율 0.11 | alpha 1.457 | complete
  [홀드아웃] 배송 50.0±0.3 완주 0.97 스텝 1015 점수 104.1 재적재 8.2 2홉+ 0.63 | 최고 106.6@ep550 정체 1/15
Ep 601 | 드론4 목적지28 |  512스텝 | 배송 28/28 | 재적재  4 | 중계율 0.15 | alpha 1.439 | complete
Ep 602 | 드론4 목적지78 |  874스텝 | 배송 78/78 | 재적재 14 | 중계율 0.13 | alpha 1.436 | complete
Ep 603 | 드론4 목적지64 | 1000스텝 | 배송 54/64 | 재적재 10 | 중계율 0.24 | alpha 1.430 | step_limit
Ep 604 | 드론5 목적지68 |  641스텝 | 배송 68/68 | 재적재 12 | 중계율 0.12 | alpha 1.425 | complete
Ep 605 | 드론5 목적지55 |  800스텝 | 배송 55/55 | 재적재  9 | 중계율 0.20 | alpha 1.437 | complete
Ep 606 | 드론6 목적지69 |  510스텝 | 배송 69/69 | 재적재 11 | 중계율 0.08 | alpha 1.447 | complete
Ep 607 | 드론3 목적지31 |  605스텝 | 배송 31/31 | 재적재  5 | 중계율 0.21 | alpha 1.445 | complete
Ep 608 | 드론4 목적지59 | 1000스텝 | 배송 53/59 | 재적재  9 | 중계율 0.20 | alpha 1.438 | step_limit
Ep 609 | 드론5 목적지56 |  691스텝 | 배송 56/56 | 재적재  9 | 중계율 0.17 | alpha 1.434 | complete
Ep 610 | 드론4 목적지59 |  965스텝 | 배송 59/59 | 재적재 10 | 중계율 0.17 | alpha 1.422 | complete
Ep 611 | 드론3 목적지21 |  652스텝 | 배송 21/21 | 재적재  3 | 중계율 0.14 | alpha 1.407 | complete
Ep 612 | 드론4 목적지27 |  599스텝 | 배송 27/27 | 재적재  4 | 중계율 0.17 | alpha 1.392 | complete
Ep 613 | 드론4 목적지80 | 1000스텝 | 배송 75/80 | 재적재 14 | 중계율 0.19 | alpha 1.393 | step_limit
Ep 614 | 드론4 목적지54 |  914스텝 | 배송 54/54 | 재적재  9 | 중계율 0.20 | alpha 1.390 | complete
Ep 615 | 드론3 목적지56 | 1000스텝 | 배송 54/56 | 재적재 10 | 중계율 0.16 | alpha 1.387 | step_limit
Ep 616 | 드론6 목적지71 | 1000스텝 | 배송 56/71 | 재적재 10 | 중계율 0.20 | alpha 1.398 | step_limit
Ep 617 | 드론4 목적지67 |  805스텝 | 배송 67/67 | 재적재 12 | 중계율 0.17 | alpha 1.381 | complete
Ep 618 | 드론4 목적지52 |  853스텝 | 배송 52/52 | 재적재  9 | 중계율 0.18 | alpha 1.384 | complete
Ep 619 | 드론5 목적지54 |  543스텝 | 배송 54/54 | 재적재 10 | 중계율 0.10 | alpha 1.393 | complete
Ep 620 | 드론5 목적지66 |  635스텝 | 배송 66/66 | 재적재 11 | 중계율 0.16 | alpha 1.418 | complete
Ep 621 | 드론3 목적지46 | 1000스텝 | 배송 44/46 | 재적재  7 | 중계율 0.18 | alpha 1.411 | step_limit
Ep 622 | 드론4 목적지28 |  863스텝 | 배송 28/28 | 재적재  5 | 중계율 0.25 | alpha 1.407 | complete
Ep 623 | 드론6 목적지44 |  387스텝 | 배송 44/44 | 재적재  6 | 중계율 0.11 | alpha 1.409 | complete
Ep 624 | 드론3 목적지42 |  736스텝 | 배송 42/42 | 재적재  7 | 중계율 0.14 | alpha 1.401 | complete
Ep 625 | 드론4 목적지37 |  698스텝 | 배송 37/37 | 재적재  6 | 중계율 0.17 | alpha 1.424 | complete
Ep 626 | 드론4 목적지68 | 1000스텝 | 배송 59/68 | 재적재 10 | 중계율 0.21 | alpha 1.414 | step_limit
Ep 627 | 드론6 목적지27 |  259스텝 | 배송 27/27 | 재적재  4 | 중계율 0.09 | alpha 1.424 | complete
Ep 628 | 드론6 목적지38 |  301스텝 | 배송 38/38 | 재적재  6 | 중계율 0.08 | alpha 1.428 | complete
Ep 629 | 드론5 목적지57 |  505스텝 | 배송 57/57 | 재적재  8 | 중계율 0.09 | alpha 1.441 | complete
Ep 630 | 드론3 목적지73 | 1000스텝 | 배송 65/73 | 재적재 11 | 중계율 0.23 | alpha 1.454 | step_limit
Ep 631 | 드론4 목적지58 | 1000스텝 | 배송 50/58 | 재적재  8 | 중계율 0.27 | alpha 1.453 | step_limit
Ep 632 | 드론6 목적지36 |  333스텝 | 배송 36/36 | 재적재  6 | 중계율 0.07 | alpha 1.438 | complete
Ep 633 | 드론3 목적지46 |  991스텝 | 배송 46/46 | 재적재  8 | 중계율 0.24 | alpha 1.449 | complete
Ep 634 | 드론4 목적지25 |  348스텝 | 배송 25/25 | 재적재  4 | 중계율 0.08 | alpha 1.429 | complete
Ep 635 | 드론4 목적지39 |  702스텝 | 배송 39/39 | 재적재  7 | 중계율 0.20 | alpha 1.416 | complete
Ep 636 | 드론6 목적지28 |  287스텝 | 배송 28/28 | 재적재  2 | 중계율 0.07 | alpha 1.420 | complete
Ep 637 | 드론6 목적지39 |  288스텝 | 배송 39/39 | 재적재  5 | 중계율 0.07 | alpha 1.414 | complete
Ep 638 | 드론4 목적지46 |  798스텝 | 배송 46/46 | 재적재  7 | 중계율 0.21 | alpha 1.417 | complete
Ep 639 | 드론6 목적지21 |  216스텝 | 배송 21/21 | 재적재  0 | 중계율 0.15 | alpha 1.417 | complete
Ep 640 | 드론3 목적지55 | 1000스텝 | 배송 45/55 | 재적재  8 | 중계율 0.28 | alpha 1.440 | step_limit
Ep 641 | 드론4 목적지74 | 1000스텝 | 배송 63/74 | 재적재 11 | 중계율 0.24 | alpha 1.421 | step_limit
Ep 642 | 드론4 목적지24 |  373스텝 | 배송 24/24 | 재적재  3 | 중계율 0.11 | alpha 1.405 | complete
Ep 643 | 드론5 목적지57 |  766스텝 | 배송 57/57 | 재적재 10 | 중계율 0.19 | alpha 1.388 | complete
Ep 644 | 드론4 목적지45 |  660스텝 | 배송 45/45 | 재적재  6 | 중계율 0.20 | alpha 1.382 | complete
Ep 645 | 드론3 목적지48 | 1000스텝 | 배송 46/48 | 재적재  8 | 중계율 0.21 | alpha 1.376 | step_limit
Ep 646 | 드론4 목적지25 |  512스텝 | 배송 25/25 | 재적재  4 | 중계율 0.26 | alpha 1.378 | complete
Ep 647 | 드론4 목적지26 |  477스텝 | 배송 26/26 | 재적재  4 | 중계율 0.15 | alpha 1.395 | complete
Ep 648 | 드론4 목적지48 |  625스텝 | 배송 48/48 | 재적재  8 | 중계율 0.13 | alpha 1.397 | complete
Ep 649 | 드론6 목적지69 |  594스텝 | 배송 69/69 | 재적재 13 | 중계율 0.14 | alpha 1.399 | complete
Ep 650 | 드론4 목적지64 | 1000스텝 | 배송 59/64 | 재적재 11 | 중계율 0.15 | alpha 1.397 | step_limit
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 960 점수 106.8 재적재 8.3 2홉+ 0.62 | 최고 106.8@ep650 정체 0/15  ← 갱신
Ep 651 | 드론5 목적지77 | 1000스텝 | 배송 76/77 | 재적재 13 | 중계율 0.15 | alpha 1.373 | step_limit
Ep 652 | 드론4 목적지32 |  620스텝 | 배송 32/32 | 재적재  6 | 중계율 0.22 | alpha 1.352 | complete
Ep 653 | 드론4 목적지77 |  890스텝 | 배송 77/77 | 재적재 13 | 중계율 0.14 | alpha 1.365 | complete
Ep 654 | 드론6 목적지21 |  175스텝 | 배송 21/21 | 재적재  0 | 중계율 0.12 | alpha 1.367 | complete
Ep 655 | 드론4 목적지28 |  427스텝 | 배송 28/28 | 재적재  3 | 중계율 0.10 | alpha 1.372 | complete
Ep 656 | 드론4 목적지50 |  789스텝 | 배송 50/50 | 재적재  9 | 중계율 0.18 | alpha 1.381 | complete
Ep 657 | 드론5 목적지62 |  700스텝 | 배송 62/62 | 재적재 10 | 중계율 0.14 | alpha 1.379 | complete
Ep 658 | 드론3 목적지50 | 1000스텝 | 배송 49/50 | 재적재  8 | 중계율 0.25 | alpha 1.383 | step_limit
Ep 659 | 드론5 목적지39 |  335스텝 | 배송 39/39 | 재적재  5 | 중계율 0.08 | alpha 1.383 | complete
Ep 660 | 드론5 목적지65 |  658스텝 | 배송 65/65 | 재적재 10 | 중계율 0.11 | alpha 1.395 | complete
Ep 661 | 드론6 목적지20 |  169스텝 | 배송 20/20 | 재적재  0 | 중계율 0.07 | alpha 1.396 | complete
Ep 662 | 드론6 목적지46 |  437스텝 | 배송 46/46 | 재적재  7 | 중계율 0.09 | alpha 1.414 | complete
Ep 663 | 드론4 목적지78 |  965스텝 | 배송 78/78 | 재적재 15 | 중계율 0.17 | alpha 1.435 | complete
Ep 664 | 드론4 목적지28 |  433스텝 | 배송 28/28 | 재적재  3 | 중계율 0.18 | alpha 1.422 | complete
Ep 665 | 드론3 목적지25 |  629스텝 | 배송 25/25 | 재적재  3 | 중계율 0.31 | alpha 1.388 | complete
Ep 666 | 드론5 목적지74 |  688스텝 | 배송 74/74 | 재적재 13 | 중계율 0.12 | alpha 1.384 | complete
Ep 667 | 드론4 목적지50 |  731스텝 | 배송 50/50 | 재적재  8 | 중계율 0.17 | alpha 1.378 | complete
Ep 668 | 드론6 목적지80 |  663스텝 | 배송 80/80 | 재적재 14 | 중계율 0.12 | alpha 1.347 | complete
Ep 669 | 드론5 목적지53 |  515스텝 | 배송 53/53 | 재적재  9 | 중계율 0.12 | alpha 1.340 | complete
Ep 670 | 드론3 목적지68 | 1000스텝 | 배송 59/68 | 재적재 11 | 중계율 0.27 | alpha 1.318 | step_limit
Ep 671 | 드론3 목적지60 | 1000스텝 | 배송 50/60 | 재적재  8 | 중계율 0.26 | alpha 1.297 | step_limit
Ep 672 | 드론3 목적지50 | 1000스텝 | 배송 48/50 | 재적재  8 | 중계율 0.19 | alpha 1.320 | step_limit
Ep 673 | 드론6 목적지54 |  477스텝 | 배송 54/54 | 재적재  7 | 중계율 0.16 | alpha 1.314 | complete
Ep 674 | 드론6 목적지73 |  512스텝 | 배송 73/73 | 재적재 12 | 중계율 0.09 | alpha 1.310 | complete
Ep 675 | 드론4 목적지74 | 1000스텝 | 배송 69/74 | 재적재 13 | 중계율 0.12 | alpha 1.271 | step_limit
Ep 676 | 드론4 목적지46 |  883스텝 | 배송 46/46 | 재적재  8 | 중계율 0.27 | alpha 1.270 | complete
Ep 677 | 드론3 목적지79 | 1000스텝 | 배송 68/79 | 재적재 12 | 중계율 0.23 | alpha 1.272 | step_limit
Ep 678 | 드론5 목적지41 |  707스텝 | 배송 41/41 | 재적재  7 | 중계율 0.18 | alpha 1.266 | complete
Ep 679 | 드론5 목적지58 |  787스텝 | 배송 58/58 | 재적재 10 | 중계율 0.18 | alpha 1.259 | complete
Ep 680 | 드론3 목적지31 |  560스텝 | 배송 31/31 | 재적재  5 | 중계율 0.11 | alpha 1.252 | complete
Ep 681 | 드론6 목적지65 |  624스텝 | 배송 65/65 | 재적재  9 | 중계율 0.16 | alpha 1.243 | complete
Ep 682 | 드론4 목적지72 |  991스텝 | 배송 72/72 | 재적재 12 | 중계율 0.17 | alpha 1.227 | complete
Ep 683 | 드론6 목적지52 |  524스텝 | 배송 52/52 | 재적재  6 | 중계율 0.13 | alpha 1.221 | complete
Ep 684 | 드론3 목적지40 |  823스텝 | 배송 40/40 | 재적재  6 | 중계율 0.24 | alpha 1.252 | complete
Ep 685 | 드론4 목적지74 | 1000스텝 | 배송 69/74 | 재적재 13 | 중계율 0.19 | alpha 1.261 | step_limit
Ep 686 | 드론6 목적지58 |  473스텝 | 배송 58/58 | 재적재 10 | 중계율 0.10 | alpha 1.261 | complete
Ep 687 | 드론4 목적지46 | 1000스텝 | 배송 42/46 | 재적재  6 | 중계율 0.28 | alpha 1.251 | step_limit
Ep 688 | 드론6 목적지33 |  264스텝 | 배송 33/33 | 재적재  4 | 중계율 0.09 | alpha 1.248 | complete
Ep 689 | 드론5 목적지80 |  987스텝 | 배송 80/80 | 재적재 15 | 중계율 0.15 | alpha 1.253 | complete
Ep 690 | 드론3 목적지26 |  588스텝 | 배송 26/26 | 재적재  3 | 중계율 0.17 | alpha 1.251 | complete
Ep 691 | 드론4 목적지40 |  572스텝 | 배송 40/40 | 재적재  6 | 중계율 0.13 | alpha 1.257 | complete
Ep 692 | 드론3 목적지49 | 1000스텝 | 배송 48/49 | 재적재  8 | 중계율 0.15 | alpha 1.289 | step_limit
Ep 693 | 드론5 목적지56 |  587스텝 | 배송 56/56 | 재적재  9 | 중계율 0.13 | alpha 1.268 | complete
Ep 694 | 드론4 목적지69 |  937스텝 | 배송 69/69 | 재적재 13 | 중계율 0.17 | alpha 1.261 | complete
Ep 695 | 드론5 목적지32 |  336스텝 | 배송 32/32 | 재적재  4 | 중계율 0.09 | alpha 1.269 | complete
Ep 696 | 드론4 목적지48 |  798스텝 | 배송 48/48 | 재적재  9 | 중계율 0.14 | alpha 1.265 | complete
Ep 697 | 드론3 목적지58 | 1000스텝 | 배송 55/58 | 재적재 10 | 중계율 0.15 | alpha 1.260 | step_limit
Ep 698 | 드론5 목적지65 |  686스텝 | 배송 65/65 | 재적재 11 | 중계율 0.19 | alpha 1.268 | complete
Ep 699 | 드론5 목적지44 |  755스텝 | 배송 44/44 | 재적재  6 | 중계율 0.20 | alpha 1.267 | complete
Ep 700 | 드론6 목적지40 |  542스텝 | 배송 40/40 | 재적재  5 | 중계율 0.19 | alpha 1.233 | complete
  [홀드아웃] 배송 49.9±0.5 완주 0.97 스텝 1013 점수 104.1 재적재 8.2 2홉+ 0.63 | 최고 106.8@ep650 정체 1/15
Ep 701 | 드론6 목적지26 |  242스텝 | 배송 26/26 | 재적재  0 | 중계율 0.15 | alpha 1.227 | complete
Ep 702 | 드론3 목적지66 | 1000스텝 | 배송 62/66 | 재적재 11 | 중계율 0.18 | alpha 1.209 | step_limit
Ep 703 | 드론4 목적지25 |  518스텝 | 배송 25/25 | 재적재  4 | 중계율 0.18 | alpha 1.202 | complete
Ep 704 | 드론6 목적지35 |  274스텝 | 배송 35/35 | 재적재  5 | 중계율 0.07 | alpha 1.202 | complete
Ep 705 | 드론4 목적지24 |  353스텝 | 배송 24/24 | 재적재  2 | 중계율 0.11 | alpha 1.197 | complete
Ep 706 | 드론3 목적지64 | 1000스텝 | 배송 63/64 | 재적재 11 | 중계율 0.21 | alpha 1.212 | step_limit
Ep 707 | 드론4 목적지24 |  391스텝 | 배송 24/24 | 재적재  4 | 중계율 0.14 | alpha 1.207 | complete
Ep 708 | 드론6 목적지68 |  498스텝 | 배송 68/68 | 재적재 11 | 중계율 0.08 | alpha 1.209 | complete
Ep 709 | 드론4 목적지57 | 1000스텝 | 배송 56/57 | 재적재 10 | 중계율 0.23 | alpha 1.221 | step_limit
Ep 710 | 드론6 목적지78 |  646스텝 | 배송 78/78 | 재적재 15 | 중계율 0.13 | alpha 1.223 | complete
Ep 711 | 드론6 목적지34 |  517스텝 | 배송 34/34 | 재적재  4 | 중계율 0.17 | alpha 1.228 | complete
Ep 712 | 드론4 목적지21 |  400스텝 | 배송 21/21 | 재적재  3 | 중계율 0.09 | alpha 1.241 | complete
Ep 713 | 드론3 목적지63 | 1000스텝 | 배송 56/63 | 재적재 10 | 중계율 0.21 | alpha 1.256 | step_limit
Ep 714 | 드론3 목적지64 | 1000스텝 | 배송 56/64 | 재적재 10 | 중계율 0.16 | alpha 1.255 | step_limit
Ep 715 | 드론5 목적지43 |  384스텝 | 배송 43/43 | 재적재  6 | 중계율 0.09 | alpha 1.249 | complete
Ep 716 | 드론3 목적지39 |  899스텝 | 배송 39/39 | 재적재  6 | 중계율 0.23 | alpha 1.256 | complete
Ep 717 | 드론4 목적지67 | 1000스텝 | 배송 66/67 | 재적재 12 | 중계율 0.17 | alpha 1.244 | step_limit
Ep 718 | 드론5 목적지68 |  744스텝 | 배송 68/68 | 재적재 12 | 중계율 0.15 | alpha 1.234 | complete
Ep 719 | 드론5 목적지67 |  760스텝 | 배송 67/67 | 재적재 12 | 중계율 0.17 | alpha 1.244 | complete
Ep 720 | 드론3 목적지49 |  673스텝 | 배송 49/49 | 재적재  8 | 중계율 0.11 | alpha 1.274 | complete
Ep 721 | 드론4 목적지29 |  433스텝 | 배송 29/29 | 재적재  4 | 중계율 0.13 | alpha 1.290 | complete
Ep 722 | 드론6 목적지59 |  476스텝 | 배송 59/59 | 재적재  8 | 중계율 0.10 | alpha 1.305 | complete
Ep 723 | 드론5 목적지70 |  996스텝 | 배송 70/70 | 재적재 12 | 중계율 0.11 | alpha 1.300 | complete
Ep 724 | 드론4 목적지69 |  926스텝 | 배송 69/69 | 재적재 12 | 중계율 0.15 | alpha 1.261 | complete
Ep 725 | 드론4 목적지62 | 1000스텝 | 배송 60/62 | 재적재  9 | 중계율 0.28 | alpha 1.252 | step_limit
Ep 726 | 드론6 목적지56 |  477스텝 | 배송 56/56 | 재적재  8 | 중계율 0.09 | alpha 1.264 | complete
Ep 727 | 드론3 목적지57 | 1000스텝 | 배송 51/57 | 재적재  9 | 중계율 0.17 | alpha 1.250 | step_limit
Ep 728 | 드론6 목적지43 |  459스텝 | 배송 43/43 | 재적재  5 | 중계율 0.21 | alpha 1.254 | complete
Ep 729 | 드론5 목적지77 |  738스텝 | 배송 77/77 | 재적재 13 | 중계율 0.12 | alpha 1.244 | complete
Ep 730 | 드론4 목적지27 |  450스텝 | 배송 27/27 | 재적재  4 | 중계율 0.14 | alpha 1.235 | complete
Ep 731 | 드론4 목적지80 |  943스텝 | 배송 80/80 | 재적재 14 | 중계율 0.16 | alpha 1.235 | complete
Ep 732 | 드론3 목적지80 | 1000스텝 | 배송 75/80 | 재적재 14 | 중계율 0.18 | alpha 1.246 | step_limit
Ep 733 | 드론5 목적지64 |  740스텝 | 배송 64/64 | 재적재 10 | 중계율 0.17 | alpha 1.235 | complete
Ep 734 | 드론3 목적지38 |  535스텝 | 배송 38/38 | 재적재  6 | 중계율 0.11 | alpha 1.240 | complete
Ep 735 | 드론5 목적지63 |  729스텝 | 배송 63/63 | 재적재 11 | 중계율 0.14 | alpha 1.233 | complete
Ep 736 | 드론4 목적지52 |  777스텝 | 배송 52/52 | 재적재  9 | 중계율 0.20 | alpha 1.229 | complete
Ep 737 | 드론3 목적지41 | 1000스텝 | 배송 40/41 | 재적재  6 | 중계율 0.21 | alpha 1.251 | step_limit
Ep 738 | 드론5 목적지49 |  426스텝 | 배송 49/49 | 재적재  7 | 중계율 0.09 | alpha 1.232 | complete
Ep 739 | 드론4 목적지27 |  451스텝 | 배송 27/27 | 재적재  4 | 중계율 0.18 | alpha 1.239 | complete
Ep 740 | 드론3 목적지32 |  745스텝 | 배송 32/32 | 재적재  5 | 중계율 0.27 | alpha 1.239 | complete
Ep 741 | 드론4 목적지25 |  451스텝 | 배송 25/25 | 재적재  3 | 중계율 0.14 | alpha 1.244 | complete
Ep 742 | 드론3 목적지48 | 1000스텝 | 배송 44/48 | 재적재  7 | 중계율 0.15 | alpha 1.231 | step_limit
Ep 743 | 드론5 목적지54 |  612스텝 | 배송 54/54 | 재적재  8 | 중계율 0.11 | alpha 1.235 | complete
Ep 744 | 드론5 목적지24 |  379스텝 | 배송 24/24 | 재적재  3 | 중계율 0.15 | alpha 1.234 | complete
Ep 745 | 드론6 목적지37 |  289스텝 | 배송 37/37 | 재적재  5 | 중계율 0.11 | alpha 1.233 | complete
Ep 746 | 드론4 목적지50 | 1000스텝 | 배송 49/50 | 재적재  7 | 중계율 0.26 | alpha 1.225 | step_limit
Ep 747 | 드론3 목적지78 | 1000스텝 | 배송 55/78 | 재적재  9 | 중계율 0.22 | alpha 1.218 | step_limit
Ep 748 | 드론4 목적지33 |  737스텝 | 배송 33/33 | 재적재  5 | 중계율 0.18 | alpha 1.212 | complete
Ep 749 | 드론4 목적지20 |  508스텝 | 배송 20/20 | 재적재  2 | 중계율 0.18 | alpha 1.220 | complete
Ep 750 | 드론5 목적지80 |  685스텝 | 배송 80/80 | 재적재 14 | 중계율 0.11 | alpha 1.234 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 961 점수 106.8 재적재 8.1 2홉+ 0.62 | 최고 106.8@ep650 정체 2/15
Ep 751 | 드론6 목적지29 |  359스텝 | 배송 29/29 | 재적재  4 | 중계율 0.12 | alpha 1.233 | complete
Ep 752 | 드론5 목적지21 |  279스텝 | 배송 21/21 | 재적재  2 | 중계율 0.13 | alpha 1.233 | complete
Ep 753 | 드론6 목적지21 |  269스텝 | 배송 21/21 | 재적재  1 | 중계율 0.07 | alpha 1.232 | complete
Ep 754 | 드론5 목적지39 |  454스텝 | 배송 39/39 | 재적재  6 | 중계율 0.16 | alpha 1.249 | complete
Ep 755 | 드론3 목적지68 | 1000스텝 | 배송 53/68 | 재적재  9 | 중계율 0.22 | alpha 1.258 | step_limit
Ep 756 | 드론3 목적지80 | 1000스텝 | 배송 63/80 | 재적재 12 | 중계율 0.16 | alpha 1.247 | step_limit
Ep 757 | 드론5 목적지62 |  536스텝 | 배송 62/62 | 재적재 11 | 중계율 0.08 | alpha 1.266 | complete
Ep 758 | 드론5 목적지36 |  675스텝 | 배송 36/36 | 재적재  6 | 중계율 0.16 | alpha 1.252 | complete
Ep 759 | 드론6 목적지46 |  590스텝 | 배송 46/46 | 재적재  8 | 중계율 0.16 | alpha 1.243 | complete
Ep 760 | 드론3 목적지23 |  696스텝 | 배송 23/23 | 재적재  4 | 중계율 0.22 | alpha 1.248 | complete
Ep 761 | 드론6 목적지36 |  270스텝 | 배송 36/36 | 재적재  6 | 중계율 0.06 | alpha 1.245 | complete
Ep 762 | 드론3 목적지66 | 1000스텝 | 배송 63/66 | 재적재 12 | 중계율 0.17 | alpha 1.258 | step_limit
Ep 763 | 드론3 목적지24 |  532스텝 | 배송 24/24 | 재적재  4 | 중계율 0.17 | alpha 1.244 | complete
Ep 764 | 드론3 목적지27 |  453스텝 | 배송 27/27 | 재적재  4 | 중계율 0.06 | alpha 1.241 | complete
Ep 765 | 드론5 목적지43 |  559스텝 | 배송 43/43 | 재적재  7 | 중계율 0.13 | alpha 1.228 | complete
Ep 766 | 드론3 목적지25 |  535스텝 | 배송 25/25 | 재적재  3 | 중계율 0.22 | alpha 1.241 | complete
Ep 767 | 드론3 목적지65 | 1000스텝 | 배송 56/65 | 재적재 10 | 중계율 0.19 | alpha 1.248 | step_limit
Ep 768 | 드론3 목적지50 |  756스텝 | 배송 50/50 | 재적재  8 | 중계율 0.16 | alpha 1.254 | complete
Ep 769 | 드론5 목적지40 |  533스텝 | 배송 40/40 | 재적재  7 | 중계율 0.14 | alpha 1.263 | complete
Ep 770 | 드론6 목적지58 |  604스텝 | 배송 58/58 | 재적재 10 | 중계율 0.15 | alpha 1.279 | complete
Ep 771 | 드론3 목적지28 |  928스텝 | 배송 28/28 | 재적재  5 | 중계율 0.28 | alpha 1.286 | complete
Ep 772 | 드론5 목적지53 |  503스텝 | 배송 53/53 | 재적재  8 | 중계율 0.11 | alpha 1.283 | complete
Ep 773 | 드론3 목적지60 | 1000스텝 | 배송 55/60 | 재적재  9 | 중계율 0.21 | alpha 1.276 | step_limit
Ep 774 | 드론4 목적지60 | 1000스텝 | 배송 50/60 | 재적재  8 | 중계율 0.22 | alpha 1.270 | step_limit
Ep 775 | 드론3 목적지62 | 1000스텝 | 배송 46/62 | 재적재  8 | 중계율 0.17 | alpha 1.262 | step_limit
Ep 776 | 드론3 목적지47 | 1000스텝 | 배송 46/47 | 재적재  8 | 중계율 0.20 | alpha 1.288 | step_limit
Ep 777 | 드론3 목적지77 | 1000스텝 | 배송 68/77 | 재적재 12 | 중계율 0.16 | alpha 1.269 | step_limit
Ep 778 | 드론3 목적지29 |  786스텝 | 배송 29/29 | 재적재  5 | 중계율 0.21 | alpha 1.245 | complete
Ep 779 | 드론4 목적지79 | 1000스텝 | 배송 60/79 | 재적재  9 | 중계율 0.24 | alpha 1.247 | step_limit
Ep 780 | 드론6 목적지50 |  588스텝 | 배송 50/50 | 재적재  6 | 중계율 0.18 | alpha 1.238 | complete
Ep 781 | 드론3 목적지53 | 1000스텝 | 배송 47/53 | 재적재  8 | 중계율 0.25 | alpha 1.229 | step_limit
Ep 782 | 드론3 목적지35 |  758스텝 | 배송 35/35 | 재적재  6 | 중계율 0.25 | alpha 1.221 | complete
Ep 783 | 드론6 목적지55 |  468스텝 | 배송 55/55 | 재적재  8 | 중계율 0.10 | alpha 1.237 | complete
Ep 784 | 드론3 목적지53 |  913스텝 | 배송 53/53 | 재적재  9 | 중계율 0.21 | alpha 1.243 | complete
Ep 785 | 드론6 목적지56 |  513스텝 | 배송 56/56 | 재적재 10 | 중계율 0.16 | alpha 1.251 | complete
Ep 786 | 드론4 목적지73 | 1000스텝 | 배송 65/73 | 재적재 11 | 중계율 0.20 | alpha 1.238 | step_limit
Ep 787 | 드론5 목적지70 |  736스텝 | 배송 70/70 | 재적재 11 | 중계율 0.15 | alpha 1.207 | complete
Ep 788 | 드론4 목적지31 |  484스텝 | 배송 31/31 | 재적재  5 | 중계율 0.13 | alpha 1.184 | complete
Ep 789 | 드론4 목적지40 |  645스텝 | 배송 40/40 | 재적재  6 | 중계율 0.16 | alpha 1.177 | complete
Ep 790 | 드론6 목적지29 |  300스텝 | 배송 29/29 | 재적재  3 | 중계율 0.11 | alpha 1.175 | complete
Ep 791 | 드론6 목적지38 |  345스텝 | 배송 38/38 | 재적재  6 | 중계율 0.12 | alpha 1.176 | complete
Ep 792 | 드론6 목적지77 |  469스텝 | 배송 77/77 | 재적재 13 | 중계율 0.10 | alpha 1.152 | complete
Ep 793 | 드론3 목적지71 | 1000스텝 | 배송 65/71 | 재적재 11 | 중계율 0.19 | alpha 1.153 | step_limit
Ep 794 | 드론3 목적지33 |  759스텝 | 배송 33/33 | 재적재  6 | 중계율 0.17 | alpha 1.160 | complete
Ep 795 | 드론4 목적지76 | 1000스텝 | 배송 65/76 | 재적재 11 | 중계율 0.27 | alpha 1.178 | step_limit
Ep 796 | 드론4 목적지65 |  945스텝 | 배송 65/65 | 재적재 11 | 중계율 0.18 | alpha 1.195 | complete
